Borough,INCOME LEVEL,DBA,STREET,GRADE DATE,LATITUDE,LONGITUDE
Queens,low income,M & J HONG KONG STYLE,KISSENA BOULEVARD,6/5/2019,40.745636,-73.813665
Queens,low income,SPRING FISH VILLAGE,41 AVENUE,6/5/2019,40.750317,-73.813903
Queens,low income,YSL BAKERY,41ST AVE,6/11/2019,40.758322,-73.830565
Queens,low income,FAY DA BAKERY,KISSENA BOULEVARD,6/5/2019,40.745636,-73.813665
Queens,low income,JIMMY'S RESTAURANT,COLLEGE POINT BLVD,5/29/2019,40.745466,-73.835209
Queens,low income,KE ZHANG,KISSENA BOULEVARD,6/10/2019,40.745636,-73.813665
Queens,low income,BODAI VEGETARIAN RESTAURANT,MAIN ST,6/5/2019,40.749338,-73.825658
Queens,low income,DENG JI RESTAURANT,KISSENA BLVD,6/5/2019,40.745636,-73.813665
Queens,low income,DUNKIN',KISSENA BOULEVARD,6/10/2019,40.745636,-73.813665
Queens,low income,POP'S COFFEE DINER,KISSENA BOULEVARD,6/5/2019,40.745636,-73.813665
Queens,low income,KELLYS PUB,41ST AVE,5/29/2019,40.758322,-73.830565
Queens,low income,ANDA CAFE,MAIN ST,5/29/2019,40.749338,-73.825658
Queens,low income,NIUDDO,MAIN STREET,6/24/2019,40.749338,-73.825658
Queens,low income,TONG HAI TUNG BAKERY,MAIN STREET,6/24/2019,40.749338,-73.825658
Queens,low income,GOOD TASTE 666,MAIN ST,6/17/2019,40.749338,-73.825658
Queens,low income,DUMPLING GALAXY,MAIN STREET,6/24/2019,40.749338,-73.825658
Queens,low income,MOMENT CAFE,45TH AVE,6/25/2019,40.75185,-73.822108
Queens,low income,CHICKEN HOT POT,BOWNE ST,6/25/2019,40.750022,-73.814158
Queens,low income,NURLAN,MAIN ST,6/24/2019,40.749338,-73.825658
Queens,low income,SUPER STAR KTV,SANFORD AVE,6/19/2019,40.760805,-73.814313
Queens,low income,NEW CHENG'S ORIENTAL EXPRESS,BOWNE ST,6/18/2019,40.750022,-73.814158
Queens,low income,BEIJING STYLE BARBEQUE,BOWNE STREET,6/24/2019,40.750022,-73.814158
Queens,low income,DUNKIN',COLLEGE POINT BLVD,6/25/2019,40.745466,-73.835209
Queens,low income,YOUZI SHANGHAI,MAIN STREET,6/18/2019,40.749338,-73.825658
Queens,low income,ALLEY 41,41ST AVE,6/18/2019,40.758322,-73.830565
Queens,low income,FRUITEA,MAIN STREET,6/26/2019,40.749338,-73.825658
Queens,low income,XING SHUN DA RESTAURANT,KISSENA BLVD,6/25/2019,40.745636,-73.813665
Queens,low income,NANYANG KITCHEN,MAIN ST,6/18/2019,40.749338,-73.825658
Queens,low income,FLY BAR,COLLEGE POINT BLVD,6/28/2019,40.745466,-73.835209
Bronx,low income,DELICIAS DEL ATLANTICO SEA FOOD RESTAURANT,EDWARD L GRANT HIGHWAY,1/7/2020,40.840037,-73.92154
Bronx,low income,EATING TREE,GERARD AVENUE,1/7/2020,40.831572,-73.922563
Bronx,low income,MUNCH TIME,EAST  170 STREET,1/23/2020,40.839178,-73.915294
Bronx,low income,NUEVO TULCINGO AZTECA,EAST  170 STREET,1/2/2020,40.839178,-73.915294
Bronx,low income,PARADISE JUICE GARDEN,EDWARD L GRANT HIGHWAY,2/5/2020,40.840037,-73.92154
Bronx,low income,EL VALLE RESTAURANT,FEATHERBED LANE,1/27/2020,40.846092,-73.91787
Bronx,low income,SUN FUNG CHINESE RESTAURANT,MARCY PLACE,2/12/2020,40.837651,-73.915232
Bronx,low income,MCDONALDS,EAST  167 STREET,1/27/2020,40.836752,-73.925823
Bronx,low income,ORIGINAL PIZZA 167,WEST  167 STREET,1/28/2020,40.836752,-73.925823
Bronx,low income,ANDREA'S RESTAURANT,EAST  165 STREET,2/7/2020,40.834308,-73.927534
Bronx,low income,GIOVANNI'S,EAST  167 STREET,2/5/2020,40.836752,-73.925823
Bronx,low income,1 BANANA QUEEN,EAST MT EDEN AVENUE,2/14/2020,40.843512,-73.9133
Bronx,low income,PARADISE CAFE NY RESTAURANT,OGDEN AVENUE,2/5/2020,40.83687,-73.927164
Bronx,low income,ANGIOLINA'S RESTAURANT,JEROME AVENUE,2/6/2020,40.837816,-73.920287
Bronx,low income,DUNKIN',EAST  170 STREET,2/6/2020,40.839178,-73.915294
Bronx,low income,CAFE COSINA,JEROME AVENUE,3/2/2020,40.837816,-73.920287
Bronx,low income,XING SHENG,FEATHERBED LANE,2/24/2020,40.846092,-73.91787
Bronx,low income,MI PUEBLITO BAKERY/COMIDA TIPICA MEXICANA,EAST  167 STREET,2/24/2020,40.836752,-73.925823
Bronx,low income,MG 54 BAR AND LOUNGE,UNIVERSITY AVENUE,3/3/2020,40.838824,-73.926968
Bronx,low income,MCDONALD'S,EAST  170 STREET,3/3/2020,40.839178,-73.915294
Bronx,low income,O'SIDES,OGDEN AVENUE,2/19/2020,40.83687,-73.927164
Bronx,low income,"DUNKIN', BASKIN ROBBINS",EAST  167 STREET,2/21/2020,40.836752,-73.925823
Bronx,low income,LA SABROSURA 1 RESTAURANT,EAST  170 STREET,2/28/2020,40.839178,-73.915294
Bronx,low income,TAQUERIA HUARACHE,EAST MOUNT EDEN AVENUE,2/28/2020,40.843512,-73.9133
Bronx,low income,POPEYES,JEROME AVENUE,3/13/2020,40.837816,-73.920287
Bronx,low income,LOS SAZONES LATINO,WOODYCREST AVENUE,3/13/2020,40.832427,-73.928084
Bronx,low income,CHINA KING OGDEN RESTAURANT,OGDEN AVENUE,10/28/2019,40.83687,-73.927164
Bronx,low income,EL CALDERO RESTAURANT SPORT BAR,JEROME AVENUE,10/28/2019,40.837816,-73.920287
Bronx,low income,LA NUEVA WIN HING RESTAURANT,EAST  167 STREET,10/16/2019,40.836752,-73.925823
Bronx,low income,MARIBELLA PARADISE RESTAURANT,MACOMBS ROAD,10/10/2019,40.8431,-73.918103
Bronx,low income,BURGER KING,JEROME AVENUE,10/23/2019,40.837816,-73.920287
Bronx,low income,EMERGENCY SNACK BAR,EDWARD L GRANT HIGHWAY,10/18/2019,40.840037,-73.92154
Bronx,low income,KENNEDY FRIED CHICKEN,OGDEN AVENUE,10/22/2019,40.83687,-73.927164
Bronx,low income,KENNEDY FRIED CHICKEN,OGDEN AVENUE,11/13/2019,40.83687,-73.927164
Bronx,low income,GINBO'S HAMBURGER HOUSE,EAST  170 STREET,11/19/2019,40.839178,-73.915294
Bronx,low income,LILY'S CAFE RESTAURANT,EAST  167 STREET,11/13/2019,40.836752,-73.925823
Bronx,low income,TACOS SAN LUCAS,JEROME AVENUE,11/19/2019,40.837816,-73.920287
Bronx,low income,RETRO FITNESS,EDWARD L GRANT HIGHWAY,11/18/2019,40.840037,-73.92154
Bronx,low income,GRAMMA'S PIZZA,FEATHERBED LANE,11/18/2019,40.846092,-73.91787
Bronx,low income,SUYO GASTROFUSION,PLAZA DRIVE,11/19/2019,40.813695,-73.808507
Bronx,low income,COUNTRY STYLE RESTAURANT,WALTON AVENUE,11/8/2019,40.838259,-73.916902
Bronx,low income,ESTRELLA BAR & RESTAURANT,JEROME AVENUE,11/19/2019,40.837816,-73.920287
Bronx,low income,CHECKERS,JEROME AVENUE,11/14/2019,40.837816,-73.920287
Bronx,low income,WENDY'S,WEST  170 STREET,11/14/2019,40.839178,-73.915294
Bronx,low income,TITOS EMPANADAS Y MAS,JEROME AVENUE,12/20/2019,40.837816,-73.920287
Bronx,low income,KENNEDY CHICKEN &SANDWICHES,EAST  167 STREET,12/17/2019,40.836752,-73.925823
Bronx,low income,MEZCLA DE SABORES RESTAURANT,OGDEN AVENUE,11/29/2019,40.83687,-73.927164
Bronx,low income,EL NUEVO PATIO,EDWARD L GRANT HIGHWAY,12/16/2019,40.840037,-73.92154
Bronx,low income,KING DRAGON RESTAURANT,EAST MOUNT EDEN AVENUE,12/20/2019,40.843512,-73.9133
Bronx,low income,NY FISH HOUSE & CRISPY CHICKEN,EAST  170 STREET,12/20/2019,40.839178,-73.915294
Bronx,low income,EL MACO RESTAURANT,JEROME AVENUE,12/20/2019,40.837816,-73.920287
Bronx,low income,LA COCINA PIZZA,OGDEN AVENUE,12/6/2019,40.83687,-73.927164
Bronx,low income,VICNAT DINER,OGDEN AVENUE,8/28/2019,40.83687,-73.927164
Bronx,low income,DUNKIN',EAST  170 STREET,9/3/2019,40.839178,-73.915294
Bronx,low income,MCDONALDS,EAST  167 STREET,9/5/2019,40.836752,-73.925823
Bronx,low income,ANDREA'S RESTAURANT,EAST  165 STREET,8/26/2019,40.834308,-73.927534
Bronx,low income,LITTLE CAESARS,EAST  167 STREET,9/9/2019,40.836752,-73.925823
Bronx,low income,"DUNKIN', BASKIN ROBBINS",EAST  167 STREET,9/4/2019,40.836752,-73.925823
Bronx,low income,PARADISE JUICE GARDEN,EDWARD L GRANT HIGHWAY,8/21/2019,40.840037,-73.92154
Bronx,low income,GIOVANNI'S,EAST  167 STREET,8/21/2019,40.836752,-73.925823
Bronx,low income,DOMINO'S,EAST  167 STREET,8/28/2019,40.836752,-73.925823
Bronx,low income,LA SABROSURA 1 RESTAURANT,EAST  170 STREET,9/26/2019,40.839178,-73.915294
Bronx,low income,LOS SAZONES LATINO,WOODYCREST AVENUE,9/13/2019,40.832427,-73.928084
Bronx,low income,TAMBORIL RESTAURANT,FEATHERBED LANE,9/27/2019,40.846092,-73.91787
Bronx,low income,PLAZA TULCINGO RESTAURANT,EAST CLARKE PLACE,8/21/2019,40.837612,-73.917849
Bronx,low income,1 BANANA QUEEN,EAST MT EDEN AVENUE,8/21/2019,40.843512,-73.9133
Bronx,low income,LA FUENTES STEAKHOUSE,JEROME AVENUE,3/7/2019,40.837816,-73.920287
Bronx,low income,KRYSTAL BAR & LOUNGE,UNIVERSITY AVENUE,3/7/2019,40.838824,-73.926968
Bronx,low income,LA NUEVA WIN HING RESTAURANT,EAST  167 STREET,2/27/2019,40.836752,-73.925823
Bronx,low income,Kennedy Fried Chicken,EAST  170 STREET,3/14/2019,40.839178,-73.915294
Bronx,low income,DOMINICANA POLLO SABROSO RESTAURANT,EAST MOUNT EDEN AVENUE,3/14/2019,40.843512,-73.9133
Bronx,low income,BIG CHEESE PIZZA,EAST  170 STREET,3/14/2019,40.839178,-73.915294
Bronx,low income,MCDONALDS,EAST  167 STREET,3/1/2019,40.836752,-73.925823
Bronx,low income,POPEYES,JEROME AVENUE,3/11/2019,40.837816,-73.920287
Bronx,low income,LOS SAZONES LATINO,WOODYCREST AVENUE,3/20/2019,40.832427,-73.928084
Bronx,low income,EMILIO SUPER BAKERY,EAST CLARKE PLACE,4/3/2019,40.837612,-73.917849
Bronx,low income,JUSTINE RESTAURANT,EAST  167 STREET,3/28/2019,40.836752,-73.925823
Bronx,low income,ANDREA'S RESTAURANT,EAST  165 STREET,3/28/2019,40.834308,-73.927534
Bronx,low income,HOUSE OF CHENG,EAST  165 STREET,4/3/2019,40.834308,-73.927534
Bronx,low income,NEW HAPPY GARDEN,OGDEN AVENUE,4/3/2019,40.83687,-73.927164
Bronx,low income,PLAZA TULCINGO RESTAURANT,EAST CLARKE PLACE,3/28/2019,40.837612,-73.917849
Bronx,low income,AMORE JUICE BAR,EAST  165 STREET,4/3/2019,40.834308,-73.927534
Bronx,low income,LOLY PIZZA RESTAURANT,EAST MOUNT EDEN AVENUE,3/20/2019,40.843512,-73.9133
Bronx,low income,PARADISE CAFE NY RESTAURANT,OGDEN AVENUE,3/26/2019,40.83687,-73.927164
Bronx,low income,KENNEDY FRIED CHICKEN,EAST MOUNT EDEN AVENUE,4/2/2019,40.843512,-73.9133
Bronx,low income,JOHNNY'S FRIED CHICKEN,SHAKESPEARE AVENUE,4/2/2019,40.840443,-73.922578
Bronx,low income,LITTLE CAESARS,WEST MOUNT EDEN AVENUE,3/20/2019,40.843512,-73.9133
Bronx,low income,NEW SUNFLOWER,GERARD AVENUE,3/28/2019,40.831572,-73.922563
Bronx,low income,MEZCLA DE SABORES RESTAURANT,OGDEN AVENUE,1/10/2019,40.83687,-73.927164
Bronx,low income,DRAGON CONCOURSE,EAST  167 STREET,1/3/2019,40.836752,-73.925823
Bronx,low income,LA SABROSURA 1 RESTAURANT,EAST  170 STREET,1/22/2019,40.839178,-73.915294
Bronx,low income,ESTRELLA BAR & RESTAURANT,JEROME AVENUE,1/5/2019,40.837816,-73.920287
Bronx,low income,EL CALDERO RESTAURANT SPORT BAR,JEROME AVENUE,1/10/2019,40.837816,-73.920287
Bronx,low income,SUYO GASTROFUSION,PLAZA DRIVE,1/10/2019,40.813695,-73.808507
Bronx,low income,BRONX DRAFTHOUSE,GERARD AVENUE,2/21/2019,40.831572,-73.922563
Bronx,low income,EL VALLE RESTAURANT,FEATHERBED LANE,2/1/2019,40.846092,-73.91787
Bronx,low income,SUBWAY,EAST  167 STREET,2/15/2019,40.836752,-73.925823
Bronx,low income,SUN FUNG CHINESE RESTAURANT,MARCY PLACE,2/14/2019,40.837651,-73.915232
Bronx,low income,LA SABROSURA 1 RESTAURANT,EAST  170 STREET,2/21/2019,40.839178,-73.915294
Bronx,low income,XING SHENG,FEATHERBED LANE,2/4/2019,40.846092,-73.91787
Bronx,low income,1 BANANA QUEEN,EAST MT EDEN AVENUE,2/13/2019,40.843512,-73.9133
Bronx,low income,WING LING,EAST  170 STREET,2/25/2019,40.839178,-73.915294
Bronx,low income,MCDONALD'S,EAST  170 STREET,2/21/2019,40.839178,-73.915294
Bronx,low income,GIOVANNI'S,EAST  167 STREET,2/5/2019,40.836752,-73.925823
Bronx,low income,ANGIOLINA'S RESTAURANT,JEROME AVENUE,9/23/2019,40.837816,-73.920287
Bronx,low income,TAQUERIA HUARACHE,EAST MOUNT EDEN AVENUE,9/30/2019,40.843512,-73.9133
Bronx,low income,DE LA GINA RESTAURANT,WEST  169 STREET,9/27/2019,40.839402,-73.922263
Bronx,low income,MI PUEBLITO BAKERY/COMIDA TIPICA MEXICANA,EAST  167 STREET,9/26/2019,40.836752,-73.925823
Bronx,low income,NB. NATIONAL BAKERY,WALTON AVENUE,10/2/2019,40.838259,-73.916902
Bronx,low income,NO. 1 CHINA GARDEN KITCHEN,EDWARD L GRANT HIGHWAY,10/2/2019,40.840037,-73.92154
Bronx,low income,LA ROSA BAKERY,EAST  170 STREET,7/23/2019,40.839178,-73.915294
Bronx,low income,WING LING,EAST  170 STREET,7/9/2019,40.839178,-73.915294
Bronx,low income,JUSTINE RESTAURANT,EAST  167 STREET,7/29/2019,40.836752,-73.925823
Bronx,low income,TACO BELL CANTINA,RIVER AVENUE,7/26/2019,40.82958,-73.925343
Bronx,low income,SUBWAY,EAST  167 STREET,7/3/2019,40.836752,-73.925823
Bronx,low income,27 SPORTS BAR & CAFE,WEST MOUNT EDEN AVENUE,7/31/2019,40.843512,-73.9133
Bronx,low income,EL MACO RESTAURANT,JEROME AVENUE,8/5/2019,40.837816,-73.920287
Bronx,low income,PARADISE CAFE NY RESTAURANT,OGDEN AVENUE,8/19/2019,40.83687,-73.927164
Bronx,low income,DONG KING,WEST  165 STREET,7/31/2019,40.834308,-73.927534
Bronx,low income,EMPIRE CHINESE RESTAURANT ZHENG,FEATHERBED LANE,8/6/2019,40.846092,-73.91787
Bronx,low income,TUTI FRUTI BAKERY,EAST MOUNT EDEN AVENUE,8/12/2019,40.843512,-73.9133
Bronx,low income,EL VALLE RESTAURANT,FEATHERBED LANE,8/8/2019,40.846092,-73.91787
Bronx,low income,MCDONALD'S,WEST MOUNT EDEN AVENUE,8/16/2019,40.843512,-73.9133
Bronx,low income,BESTIA KITCHEN,EDWARD L GRANT HIGHWAY,7/31/2019,40.840037,-73.92154
Bronx,low income,LITTLE CAESARS,EAST  167 STREET,4/23/2019,40.836752,-73.925823
Bronx,low income,DRAGON CONCOURSE,EAST  167 STREET,4/30/2019,40.836752,-73.925823
Bronx,low income,"DUNKIN', BASKIN ROBBINS",EAST  167 STREET,4/23/2019,40.836752,-73.925823
Bronx,low income,NO. 1 CHINA GARDEN KITCHEN,EDWARD L GRANT HIGHWAY,4/23/2019,40.840037,-73.92154
Bronx,low income,REY'S SMOOTHIE,JEROME AVENUE,4/30/2019,40.837816,-73.920287
Bronx,low income,EMERGENCY SNACK BAR,EDWARD L GRANT HIGHWAY,4/23/2019,40.840037,-73.92154
Bronx,low income,J C GREEN LIFE NYC,OGDEN AVENUE,4/15/2019,40.83687,-73.927164
Bronx,low income,ANGIOLINA'S RESTAURANT,JEROME AVENUE,5/8/2019,40.837816,-73.920287
Bronx,low income,EATING TREE,GERARD AVENUE,5/7/2019,40.831572,-73.922563
Bronx,low income,KENNEDY FRIED CHICKEN,FEATHERBED LANE,5/6/2019,40.846092,-73.91787
Bronx,low income,PANCHO'S SPORT COFFEE SHOP,CROMWELL AVENUE,5/22/2019,40.837722,-73.921391
Bronx,low income,SUBWAY,EAST  170 STREET,5/6/2019,40.839178,-73.915294
Bronx,low income,TITOS EMPANADAS Y MAS,JEROME AVENUE,6/3/2019,40.837816,-73.920287
Bronx,low income,KENNEDY CHICKEN &SANDWICHES,EAST  167 STREET,6/11/2019,40.836752,-73.925823
Bronx,low income,COUNTRY STYLE RESTAURANT,WALTON AVENUE,5/28/2019,40.838259,-73.916902
Bronx,low income,GRAMMA'S PIZZA,FEATHERBED LANE,5/28/2019,40.846092,-73.91787
Bronx,low income,VEGA ALTA SPORTS BAR,GERARD AVENUE,6/3/2019,40.831572,-73.922563
Bronx,low income,NUEVO TULCINGO AZTECA,EAST  170 STREET,6/6/2019,40.839178,-73.915294
Bronx,low income,SOSUA SEAFOOD,WEST  170 STREET,6/6/2019,40.839178,-73.915294
Bronx,low income,GINBO'S HAMBURGER HOUSE,EAST  170 STREET,6/8/2019,40.839178,-73.915294
Bronx,low income,KENNEDY FRIED CHICKEN,OGDEN AVENUE,6/10/2019,40.83687,-73.927164
Bronx,low income,BURGER KING,JEROME AVENUE,6/10/2019,40.837816,-73.920287
Bronx,low income,EL NUEVO PATIO,EDWARD L GRANT HIGHWAY,6/10/2019,40.840037,-73.92154
Bronx,low income,EL CALDERO RESTAURANT SPORT BAR,JEROME AVENUE,6/20/2019,40.837816,-73.920287
Bronx,low income,O'SIDES,OGDEN AVENUE,6/28/2019,40.83687,-73.927164
Bronx,low income,THE DUGOUT,RIVER AVENUE,6/25/2019,40.82958,-73.925343
Bronx,low income,MEZCLA DE SABORES RESTAURANT,OGDEN AVENUE,6/19/2019,40.83687,-73.927164
Bronx,low income,CHINA KING OGDEN RESTAURANT,OGDEN AVENUE,6/20/2019,40.83687,-73.927164
Bronx,low income,ESTRELLA BAR & RESTAURANT,JEROME AVENUE,6/19/2019,40.837816,-73.920287
Bronx,low income,EL PATRON NIGHTCLUB CABARET-RESTAURANT,JEROME AVENUE,6/28/2019,40.837816,-73.920287
Bronx,low income,WAH YONG KITCHEN,WEST  168 STREET,6/20/2019,40.838498,-73.924603
Bronx,low income,JUANITO RESTAURANT,EAST  138 STREET,1/9/2020,40.806692,-73.917976
Bronx,low income,FOO HING KITCHEN,EAST  138 STREET,1/9/2020,40.806692,-73.917976
Bronx,low income,EL BARRIL RESTAURANT,EAST  138 STREET,1/9/2020,40.806692,-73.917976
Bronx,low income,TEXAS CHICKEN & BURGERS,3 AVENUE,1/9/2020,40.807129,-73.918405
Bronx,low income,LILI MEXICAN RESTAURANT,EAST  138 STREET,1/22/2020,40.806692,-73.917976
Bronx,low income,MOTT HAVEN BAR & GRILL,3 AVENUE,1/22/2020,40.807129,-73.918405
Bronx,low income,VITHAS COFFEE SHOP,LOCUST AVENUE,1/3/2020,40.801608,-73.908172
Bronx,low income,JIMBO'S HAMBURGERS,WILLIS AVENUE,1/8/2020,40.809033,-73.922872
Bronx,low income,FOO HING KITCHEN,3 AVENUE,1/30/2020,40.807129,-73.918405
Bronx,low income,DOMINICAN FLAVORS,BRUCKNER BOULEVARD,1/28/2020,40.803756,-73.915221
Bronx,low income,SAINT ANN'S CAFE RESTAURANT,SAINT ANNS AVENUE,2/6/2020,40.808201,-73.916826
Bronx,low income,GIO'S PIZZA & RESTAURANT,EAST  141 STREET,2/6/2020,40.807478,-73.913696
Bronx,low income,CHARLIES BAR & KITCHEN,LINCOLN AVENUE,1/25/2020,40.808761,-73.928659
Bronx,low income,SALIMAR,EAST  138 STREET,1/25/2020,40.806692,-73.917976
Bronx,low income,DON PANCHO'S STEAK HOUSE,BRUCKNER BOULEVARD,2/18/2020,40.803756,-73.915221
Bronx,low income,BRICKS & HOPS BEER GARDEN,BRUCKNER BOULEVARD,2/25/2020,40.803756,-73.915221
Bronx,low income,EL VIEJO GRAN CAFE,EAST  138 STREET,3/6/2020,40.806692,-73.917976
Bronx,low income,TACO VELOZ VIP,EAST  138 STREET,2/25/2020,40.806692,-73.917976
Bronx,low income,MASTER GRILL,CYPRESS AVENUE,2/25/2020,40.805632,-73.914748
Bronx,low income,EL VALLE DEL MOFONGO,WILLIS AVENUE,10/16/2019,40.809033,-73.922872
Bronx,low income,TEPANGOS PIZZA & MEXICAN FOOD,EAST  138 STREET,10/31/2019,40.806692,-73.917976
Bronx,low income,COCINA MARAVILLA,EAST  138 STREET,11/6/2019,40.806692,-73.917976
Bronx,low income,MONTE'S BRICK OVEN,ALEXANDER AVENUE,11/25/2019,40.810122,-73.925392
Bronx,low income,ANGEL'S CUISINE,EAST  138 STREET,11/6/2019,40.806692,-73.917976
Bronx,low income,REGALO DE DIOS UNISEX SALON,EAST  138 STREET,11/12/2019,40.806692,-73.917976
Bronx,low income,LOK HIN,BROOK AVENUE,11/6/2019,40.808324,-73.919043
Bronx,low income,BEATSTRO,ALEXANDER AVENUE,11/25/2019,40.810122,-73.925392
Bronx,low income,PIO PIO,CYPRESS AVENUE,11/13/2019,40.805632,-73.914748
Bronx,low income,DON PICHON RESTAURANT,SOUTHERN BOULEVARD,11/6/2019,40.807189,-73.908408
Bronx,low income,JALISCO TACO'S,ST ANNS AVENUE,11/13/2019,40.891363,-73.83698
Bronx,low income,DUNKIN,EAST  138 STREET,12/19/2019,40.806692,-73.917976
Bronx,low income,LA MORADA RESTAURANT,WILLIS AVENUE,12/12/2019,40.809033,-73.922872
Bronx,low income,SANTA CLARITA RESTAURANT,WILLIS AVENUE,12/6/2019,40.809033,-73.922872
Bronx,low income,DUNKIN',EAST  138 STREET,12/19/2019,40.806692,-73.917976
Bronx,low income,KENNDY FRIED CHICKEN,WILLIS AVENUE,12/19/2019,40.809033,-73.922872
Bronx,low income,KENNEDY FRIED CHICKEN,EAST  138 STREET,11/27/2019,40.806692,-73.917976
Bronx,low income,El Crucero Restaurant & Grill,EAST  138 STREET,11/27/2019,40.806692,-73.917976
Bronx,low income,GIO'S PIZZA & RESTAURANT,EAST  141 STREET,8/21/2019,40.807478,-73.913696
Bronx,low income,VITHAS COFFEE SHOP,LOCUST AVENUE,8/22/2019,40.801608,-73.908172
Bronx,low income,MOTT HAVEN BAR & GRILL,3 AVENUE,8/21/2019,40.807129,-73.918405
Bronx,low income,TEXAS CHICKEN & BURGERS,BROOK AVENUE,9/6/2019,40.808324,-73.919043
Bronx,low income,EL VIEJO GRAN CAFE,EAST  138 STREET,9/6/2019,40.806692,-73.917976
Bronx,low income,LILI MEXICAN RESTAURANT,EAST  138 STREET,9/10/2019,40.806692,-73.917976
Bronx,low income,TACO VELOZ VIP,EAST  138 STREET,9/13/2019,40.806692,-73.917976
Bronx,low income,FRESH JUICE AND MEXICAN FOOD,BROOK AVENUE,3/19/2019,40.808324,-73.919043
Bronx,low income,MILK BURGER,BRUCKNER BOULEVARD,3/19/2019,40.803756,-73.915221
Bronx,low income,TACO VELOZ VIP,EAST  138 STREET,3/25/2019,40.806692,-73.917976
Bronx,low income,RINCONCITO TEPEYAC,EAST  138 STREET,3/25/2019,40.806692,-73.917976
Bronx,low income,NEW YORK POST CAFETERIA,EAST  132 STREET,3/20/2019,40.803046,-73.920646
Bronx,low income,WALNUT BUS STOP,EAST  134 STREET,4/1/2019,40.803774,-73.918714
Bronx,low income,LIANG'S GARDEN,CYPRESS AVENUE,3/21/2019,40.805632,-73.914748
Bronx,low income,GIO'S PIZZA & RESTAURANT,EAST  141 STREET,3/27/2019,40.807478,-73.913696
Bronx,low income,LIN CHINA WOK,EAST  137 STREET,3/27/2019,40.805837,-73.917152
Bronx,low income,MCDONALD'S,BRUCKNER BOULEVARD,3/21/2019,40.803756,-73.915221
Bronx,low income,GOLDEN PIZZA,EAST  138 STREET,3/27/2019,40.806692,-73.917976
Bronx,low income,CHEN'S GARDEN,WILLIS AVENUE,3/27/2019,40.809033,-73.922872
Bronx,low income,DOMINICAN FLAVORS,BRUCKNER BOULEVARD,1/14/2019,40.803756,-73.915221
Bronx,low income,CEETAY,ALEXANDER AVENUE,1/2/2019,40.810122,-73.925392
Bronx,low income,CHARLIES BAR & KITCHEN,LINCOLN AVENUE,1/2/2019,40.808761,-73.928659
Bronx,low income,EL BARRIL RESTAURANT,EAST  138 STREET,1/16/2019,40.806692,-73.917976
Bronx,low income,DUNKIN,EAST  138 STREET,1/14/2019,40.806692,-73.917976
Bronx,low income,FOO HING KITCHEN,EAST  138 STREET,1/16/2019,40.806692,-73.917976
Bronx,low income,KENNEDY FRIED CHICKEN,EAST  138 STREET,1/18/2019,40.806692,-73.917976
Bronx,low income,JIMBO'S HAMBURGERS,WILLIS AVENUE,2/22/2019,40.809033,-73.922872
Bronx,low income,BEATSTRO,ALEXANDER AVENUE,2/6/2019,40.810122,-73.925392
Bronx,low income,LILI MEXICAN RESTAURANT,EAST  138 STREET,2/6/2019,40.806692,-73.917976
Bronx,low income,SAINT ANN'S CAFE RESTAURANT,SAINT ANNS AVENUE,2/1/2019,40.808201,-73.916826
Bronx,low income,CARIDAD EXPRESS RESTAURANT,EAST  138 STREET,2/8/2019,40.806692,-73.917976
Bronx,low income,MOTT HAVEN BAR & GRILL,3 AVENUE,2/4/2019,40.807129,-73.918405
Bronx,low income,JUANITO RESTAURANT,EAST  138 STREET,2/4/2019,40.806692,-73.917976
Bronx,low income,GINBO'S HAMBURGER HOUSE,SAINT ANNS AVENUE,10/2/2019,40.808201,-73.916826
Bronx,low income,CHINA HOUSE RESTAURANT,EAST  138 STREET,9/19/2019,40.806692,-73.917976
Bronx,low income,EL JAGUAR RESTAURANT,EAST  138 STREET,10/3/2019,40.806692,-73.917976
Bronx,low income,COCO PASTEL BAKERY,EAST  138 STREET,9/25/2019,40.806692,-73.917976
Bronx,low income,FRESH DIRECT CAFETERIA,SAINT ANNS AVENUE,9/25/2019,40.808201,-73.916826
Bronx,low income,DOMINICAN FLAVORS,BRUCKNER BOULEVARD,9/20/2019,40.803756,-73.915221
Bronx,low income,MASTER GRILL,CYPRESS AVENUE,10/2/2019,40.805632,-73.914748
Bronx,low income,CEETAY,ALEXANDER AVENUE,10/7/2019,40.810122,-73.925392
Bronx,low income,MOTTLEY KITCHEN,EAST  140 STREET,9/20/2019,40.806811,-73.91451
Bronx,low income,BRONX TAVERN,EAST  133 STREET,10/3/2019,40.801131,-73.914222
Bronx,low income,MAMA'S PLACE,EAST  138 STREET,10/3/2019,40.806692,-73.917976
Bronx,low income,DUNKIN',BRUCKNER BOULEVARD,9/17/2019,40.803756,-73.915221
