DBA,STREET,INCOME_LEVEL,CUISINE_DESCRIPTION,SCORE,GRADE
STARBUCKS,LEXINGTON AVENUE,high income,Caf̩/Coffee/Tea,7,A
STARBUCKS,LEXINGTON AVENUE,high income,Caf̩/Coffee/Tea,7,A
STARBUCKS,LEXINGTON AVENUE,high income,Caf̩/Coffee/Tea,7,A
STARBUCKS,LEXINGTON AVENUE,high income,Caf̩/Coffee/Tea,7,A
STARBUCKS,LEXINGTON AVENUE,high income,Caf̩/Coffee/Tea,7,A
STARBUCKS,LEXINGTON AVENUE,high income,Caf̩/Coffee/Tea,7,A
STARBUCKS,LEXINGTON AVENUE,high income,Caf̩/Coffee/Tea,7,A
STARBUCKS,LEXINGTON AVENUE,high income,Caf̩/Coffee/Tea,7,A
STARBUCKS,LEXINGTON AVENUE,high income,Caf̩/Coffee/Tea,7,A
STARBUCKS,LEXINGTON AVENUE,high income,Caf̩/Coffee/Tea,7,A
STARBUCKS,LEXINGTON AVENUE,high income,Caf̩/Coffee/Tea,7,A
STARBUCKS,LEXINGTON AVENUE,high income,American,8,A
WILLIAM GREENBERG JR DESSERTS,MADISON AVENUE,high income,Caf̩/Coffee/Tea,11,A
STARBUCKS,LEXINGTON AVENUE,high income,American,8,A
WILLIAM GREENBERG JR DESSERTS,MADISON AVENUE,high income,Caf̩/Coffee/Tea,11,A
STARBUCKS,LEXINGTON AVENUE,high income,American,8,A
STARBUCKS,LEXINGTON AVENUE,high income,American,8,A
WILLIAM GREENBERG JR DESSERTS,MADISON AVENUE,high income,Caf̩/Coffee/Tea,9,A
STARBUCKS,LEXINGTON AVENUE,high income,American,8,A
WILLIAM GREENBERG JR DESSERTS,MADISON AVENUE,high income,Caf̩/Coffee/Tea,13,A
STARBUCKS,LEXINGTON AVENUE,high income,American,8,A
WILLIAM GREENBERG JR DESSERTS,MADISON AVENUE,high income,Caf̩/Coffee/Tea,9,A
STARBUCKS,LEXINGTON AVENUE,high income,American,8,A
STARBUCKS,LEXINGTON AVENUE,high income,American,8,A
STARBUCKS,LEXINGTON AVENUE,high income,American,8,A
STARBUCKS,LEXINGTON AVENUE,high income,American,8,A
STARBUCKS,LEXINGTON AVENUE,high income,American,8,A
STARBUCKS,LEXINGTON AVENUE,high income,American,8,A
STARBUCKS,LEXINGTON AVENUE,high income,Caf̩/Coffee/Tea,11,A
STARBUCKS,LEXINGTON AVENUE,high income,Caf̩/Coffee/Tea,11,A
STARBUCKS,LEXINGTON AVENUE,high income,Caf̩/Coffee/Tea,11,A
STARBUCKS,LEXINGTON AVENUE,high income,Caf̩/Coffee/Tea,11,A
STARBUCKS,LEXINGTON AVENUE,high income,Caf̩/Coffee/Tea,11,A
STARBUCKS,LEXINGTON AVENUE,high income,Caf̩/Coffee/Tea,11,A
STARBUCKS,LEXINGTON AVENUE,high income,Caf̩/Coffee/Tea,11,A
STARBUCKS,LEXINGTON AVENUE,high income,Caf̩/Coffee/Tea,11,A
STARBUCKS,LEXINGTON AVENUE,high income,Caf̩/Coffee/Tea,11,A
STARBUCKS,LEXINGTON AVENUE,high income,Caf̩/Coffee/Tea,11,A
STARBUCKS,LEXINGTON AVENUE,high income,Caf̩/Coffee/Tea,11,A
STARBUCKS,LEXINGTON AVENUE,high income,Caf̩/Coffee/Tea,11,A
STARBUCKS,LEXINGTON AVENUE,high income,Caf̩/Coffee/Tea,11,A
STARBUCKS,LEXINGTON AVENUE,high income,Caf̩/Coffee/Tea,11,A
STARBUCKS,LEXINGTON AVENUE,high income,Caf̩/Coffee/Tea,11,A
STARBUCKS,LEXINGTON AVENUE,high income,Caf̩/Coffee/Tea,11,A
STARBUCKS,LEXINGTON AVENUE,high income,Caf̩/Coffee/Tea,11,A
STARBUCKS,LEXINGTON AVENUE,high income,Caf̩/Coffee/Tea,11,A
STARBUCKS,LEXINGTON AVENUE,high income,Caf̩/Coffee/Tea,11,A
STARBUCKS,LEXINGTON AVENUE,high income,Caf̩/Coffee/Tea,11,A
STARBUCKS,LEXINGTON AVENUE,high income,Caf̩/Coffee/Tea,11,A
STARBUCKS,LEXINGTON AVENUE,high income,Caf̩/Coffee/Tea,11,A
STARBUCKS,LEXINGTON AVENUE,high income,Caf̩/Coffee/Tea,11,A
STARBUCKS,LEXINGTON AVENUE,high income,Caf̩/Coffee/Tea,11,A
STARBUCKS,LEXINGTON AVENUE,high income,Caf̩/Coffee/Tea,9,A
STARBUCKS,LEXINGTON AVENUE,high income,Caf̩/Coffee/Tea,9,A
STARBUCKS,LEXINGTON AVENUE,high income,Caf̩/Coffee/Tea,9,A
STARBUCKS,LEXINGTON AVENUE,high income,Caf̩/Coffee/Tea,9,A
STARBUCKS,LEXINGTON AVENUE,high income,Caf̩/Coffee/Tea,9,A
STARBUCKS,LEXINGTON AVENUE,high income,Caf̩/Coffee/Tea,9,A
STARBUCKS,LEXINGTON AVENUE,high income,Caf̩/Coffee/Tea,9,A
STARBUCKS,LEXINGTON AVENUE,high income,Caf̩/Coffee/Tea,9,A
STARBUCKS,LEXINGTON AVENUE,high income,Caf̩/Coffee/Tea,9,A
STARBUCKS,LEXINGTON AVENUE,high income,Caf̩/Coffee/Tea,9,A
STARBUCKS,LEXINGTON AVENUE,high income,Caf̩/Coffee/Tea,9,A
STARBUCKS,LEXINGTON AVENUE,high income,Caf̩/Coffee/Tea,9,A
STARBUCKS,LEXINGTON AVENUE,high income,Caf̩/Coffee/Tea,5,A
STARBUCKS,LEXINGTON AVENUE,high income,Caf̩/Coffee/Tea,5,A
STARBUCKS,LEXINGTON AVENUE,high income,Caf̩/Coffee/Tea,5,A
STARBUCKS,LEXINGTON AVENUE,high income,Caf̩/Coffee/Tea,5,A
STARBUCKS,LEXINGTON AVENUE,high income,Caf̩/Coffee/Tea,5,A
STARBUCKS,LEXINGTON AVENUE,high income,Caf̩/Coffee/Tea,5,A
STARBUCKS,LEXINGTON AVENUE,high income,Caf̩/Coffee/Tea,5,A
STARBUCKS,LEXINGTON AVENUE,high income,Caf̩/Coffee/Tea,5,A
STARBUCKS,LEXINGTON AVENUE,high income,Caf̩/Coffee/Tea,5,A
STARBUCKS,LEXINGTON AVENUE,high income,Caf̩/Coffee/Tea,5,A
STARBUCKS,LEXINGTON AVENUE,high income,Caf̩/Coffee/Tea,5,A
STARBUCKS,LEXINGTON AVENUE,high income,Caf̩/Coffee/Tea,5,A
STARBUCKS,LEXINGTON AVENUE,high income,Caf̩/Coffee/Tea,10,A
STARBUCKS,LEXINGTON AVENUE,high income,Caf̩/Coffee/Tea,10,A
STARBUCKS,LEXINGTON AVENUE,high income,Caf̩/Coffee/Tea,10,A
STARBUCKS,LEXINGTON AVENUE,high income,Caf̩/Coffee/Tea,10,A
STARBUCKS,LEXINGTON AVENUE,high income,Caf̩/Coffee/Tea,10,A
STARBUCKS,LEXINGTON AVENUE,high income,Caf̩/Coffee/Tea,10,A
STARBUCKS,LEXINGTON AVENUE,high income,Caf̩/Coffee/Tea,10,A
STARBUCKS,LEXINGTON AVENUE,high income,Caf̩/Coffee/Tea,10,A
STARBUCKS,LEXINGTON AVENUE,high income,Caf̩/Coffee/Tea,10,A
STARBUCKS,LEXINGTON AVENUE,high income,Caf̩/Coffee/Tea,10,A
STARBUCKS,LEXINGTON AVENUE,high income,Caf̩/Coffee/Tea,10,A
STARBUCKS,LEXINGTON AVENUE,high income,Caf̩/Coffee/Tea,10,A
STARBUCKS,LEXINGTON AVENUE,high income,Caf̩/Coffee/Tea,2,A
STARBUCKS,LEXINGTON AVENUE,high income,Caf̩/Coffee/Tea,2,A
STARBUCKS,LEXINGTON AVENUE,high income,Caf̩/Coffee/Tea,2,A
STARBUCKS,LEXINGTON AVENUE,high income,Caf̩/Coffee/Tea,2,A
STARBUCKS,LEXINGTON AVENUE,high income,Caf̩/Coffee/Tea,2,A
STARBUCKS,LEXINGTON AVENUE,high income,Caf̩/Coffee/Tea,2,A
STARBUCKS,LEXINGTON AVENUE,high income,Caf̩/Coffee/Tea,2,A
STARBUCKS,LEXINGTON AVENUE,high income,Caf̩/Coffee/Tea,2,A
WILMER HALE,WORLD TRADE CENTER,high income,American,9,A
WILMER HALE,WORLD TRADE CENTER,high income,American,9,A
STARBUCKS,LEXINGTON AVENUE,high income,Caf̩/Coffee/Tea,2,A
STARBUCKS,LEXINGTON AVENUE,high income,Caf̩/Coffee/Tea,2,A
WILMER HALE,WORLD TRADE CENTER,high income,American,11,A
WILMER HALE,WORLD TRADE CENTER,high income,American,11,A
STARBUCKS,LEXINGTON AVENUE,high income,Caf̩/Coffee/Tea,2,A
STARBUCKS,LEXINGTON AVENUE,high income,Caf̩/Coffee/Tea,2,A
STARBUCKS,LEXINGTON AVENUE,high income,Caf̩/Coffee/Tea,12,A
STARBUCKS,LEXINGTON AVENUE,high income,Caf̩/Coffee/Tea,12,A
STARBUCKS,LEXINGTON AVENUE,high income,Caf̩/Coffee/Tea,12,A
STARBUCKS,LEXINGTON AVENUE,high income,Caf̩/Coffee/Tea,12,A
STARBUCKS,LEXINGTON AVENUE,high income,Caf̩/Coffee/Tea,12,A
STARBUCKS,LEXINGTON AVENUE,high income,Caf̩/Coffee/Tea,12,A
STARBUCKS,LEXINGTON AVENUE,high income,Caf̩/Coffee/Tea,12,A
STARBUCKS,LEXINGTON AVENUE,high income,Caf̩/Coffee/Tea,12,A
STARBUCKS,LEXINGTON AVENUE,high income,Caf̩/Coffee/Tea,12,A
STARBUCKS,LEXINGTON AVENUE,high income,Caf̩/Coffee/Tea,12,A
STARBUCKS,LEXINGTON AVENUE,high income,Caf̩/Coffee/Tea,12,A
STARBUCKS,LEXINGTON AVENUE,high income,Caf̩/Coffee/Tea,12,A
STARBUCKS,LEXINGTON AVENUE,high income,Caf̩/Coffee/Tea,11,A
STARBUCKS,LEXINGTON AVENUE,high income,Caf̩/Coffee/Tea,11,A
STARBUCKS,LEXINGTON AVENUE,high income,Caf̩/Coffee/Tea,11,A
STARBUCKS,LEXINGTON AVENUE,high income,Caf̩/Coffee/Tea,11,A
STARBUCKS,LEXINGTON AVENUE,high income,Caf̩/Coffee/Tea,11,A
STARBUCKS,LEXINGTON AVENUE,high income,Caf̩/Coffee/Tea,11,A
STARBUCKS,LEXINGTON AVENUE,high income,Caf̩/Coffee/Tea,11,A
STARBUCKS,LEXINGTON AVENUE,high income,Caf̩/Coffee/Tea,11,A
STARBUCKS,LEXINGTON AVENUE,high income,Caf̩/Coffee/Tea,11,A
STARBUCKS,LEXINGTON AVENUE,high income,Caf̩/Coffee/Tea,11,A
STARBUCKS,LEXINGTON AVENUE,high income,Caf̩/Coffee/Tea,11,A
STARBUCKS,LEXINGTON AVENUE,high income,Caf̩/Coffee/Tea,11,A
STARBUCKS,LEXINGTON AVENUE,high income,Caf̩/Coffee/Tea,11,A
STARBUCKS,LEXINGTON AVENUE,high income,Caf̩/Coffee/Tea,11,A
STARBUCKS,LEXINGTON AVENUE,high income,Caf̩/Coffee/Tea,11,A
STARBUCKS,LEXINGTON AVENUE,high income,Caf̩/Coffee/Tea,11,A
STARBUCKS,LEXINGTON AVENUE,high income,Caf̩/Coffee/Tea,11,A
STARBUCKS,LEXINGTON AVENUE,high income,Caf̩/Coffee/Tea,11,A
STARBUCKS,LEXINGTON AVENUE,high income,Caf̩/Coffee/Tea,11,A
STARBUCKS,LEXINGTON AVENUE,high income,Caf̩/Coffee/Tea,11,A
STARBUCKS,LEXINGTON AVENUE,high income,Caf̩/Coffee/Tea,11,A
STARBUCKS,LEXINGTON AVENUE,high income,Caf̩/Coffee/Tea,11,A
STARBUCKS,LEXINGTON AVENUE,high income,Caf̩/Coffee/Tea,11,A
STARBUCKS,LEXINGTON AVENUE,high income,Caf̩/Coffee/Tea,11,A
STARBUCKS,LEXINGTON AVENUE,high income,Caf̩/Coffee/Tea,12,A
STARBUCKS,LEXINGTON AVENUE,high income,Caf̩/Coffee/Tea,12,A
STARBUCKS,LEXINGTON AVENUE,high income,Caf̩/Coffee/Tea,12,A
STARBUCKS,LEXINGTON AVENUE,high income,Caf̩/Coffee/Tea,12,A
STARBUCKS,LEXINGTON AVENUE,high income,Caf̩/Coffee/Tea,12,A
STARBUCKS,LEXINGTON AVENUE,high income,Caf̩/Coffee/Tea,12,A
STARBUCKS,LEXINGTON AVENUE,high income,Caf̩/Coffee/Tea,12,A
STARBUCKS,LEXINGTON AVENUE,high income,Caf̩/Coffee/Tea,12,A
STARBUCKS,LEXINGTON AVENUE,high income,Caf̩/Coffee/Tea,12,A
STARBUCKS,LEXINGTON AVENUE,high income,Caf̩/Coffee/Tea,12,A
STARBUCKS,LEXINGTON AVENUE,high income,Caf̩/Coffee/Tea,12,A
STARBUCKS,LEXINGTON AVENUE,high income,Caf̩/Coffee/Tea,12,A
STARBUCKS,LEXINGTON AVENUE,high income,American,3,A
STARBUCKS,LEXINGTON AVENUE,high income,American,3,A
STARBUCKS,LEXINGTON AVENUE,high income,American,3,A
STARBUCKS,LEXINGTON AVENUE,high income,American,3,A
STARBUCKS,LEXINGTON AVENUE,high income,American,3,A
STARBUCKS,LEXINGTON AVENUE,high income,American,3,A
STARBUCKS,LEXINGTON AVENUE,high income,American,3,A
STARBUCKS,LEXINGTON AVENUE,high income,American,3,A
STARBUCKS,LEXINGTON AVENUE,high income,American,3,A
STARBUCKS,LEXINGTON AVENUE,high income,American,3,A
STARBUCKS,LEXINGTON AVENUE,high income,American,3,A
STARBUCKS,LEXINGTON AVENUE,high income,American,3,A
STARBUCKS,LEXINGTON AVENUE,high income,Caf̩/Coffee/Tea,2,A
STARBUCKS,LEXINGTON AVENUE,high income,Caf̩/Coffee/Tea,2,A
STARBUCKS,LEXINGTON AVENUE,high income,Caf̩/Coffee/Tea,2,A
STARBUCKS,LEXINGTON AVENUE,high income,Caf̩/Coffee/Tea,2,A
STARBUCKS,LEXINGTON AVENUE,high income,Caf̩/Coffee/Tea,2,A
STARBUCKS,LEXINGTON AVENUE,high income,Caf̩/Coffee/Tea,2,A
STARBUCKS,LEXINGTON AVENUE,high income,Caf̩/Coffee/Tea,2,A
STARBUCKS,LEXINGTON AVENUE,high income,Caf̩/Coffee/Tea,2,A
STARBUCKS,LEXINGTON AVENUE,high income,Caf̩/Coffee/Tea,2,A
STARBUCKS,LEXINGTON AVENUE,high income,Caf̩/Coffee/Tea,2,A
STARBUCKS,LEXINGTON AVENUE,high income,Caf̩/Coffee/Tea,2,A
STARBUCKS,LEXINGTON AVENUE,high income,Caf̩/Coffee/Tea,2,A
STARBUCKS,LEXINGTON AVENUE,high income,Caf̩/Coffee/Tea,2,A
STARBUCKS,LEXINGTON AVENUE,high income,Caf̩/Coffee/Tea,2,A
STARBUCKS,LEXINGTON AVENUE,high income,Caf̩/Coffee/Tea,2,A
STARBUCKS,LEXINGTON AVENUE,high income,Caf̩/Coffee/Tea,2,A
STARBUCKS,LEXINGTON AVENUE,high income,Caf̩/Coffee/Tea,2,A
STARBUCKS,LEXINGTON AVENUE,high income,Caf̩/Coffee/Tea,2,A
STARBUCKS,LEXINGTON AVENUE,high income,Caf̩/Coffee/Tea,2,A
STARBUCKS,LEXINGTON AVENUE,high income,Caf̩/Coffee/Tea,2,A
STARBUCKS,LEXINGTON AVENUE,high income,Caf̩/Coffee/Tea,2,A
STARBUCKS,LEXINGTON AVENUE,high income,Caf̩/Coffee/Tea,2,A
STARBUCKS,LEXINGTON AVENUE,high income,Caf̩/Coffee/Tea,2,A
STARBUCKS,LEXINGTON AVENUE,high income,Caf̩/Coffee/Tea,2,A
STARBUCKS,LEXINGTON AVENUE,high income,Caf̩/Coffee/Tea,11,A
STARBUCKS,LEXINGTON AVENUE,high income,Caf̩/Coffee/Tea,11,A
STARBUCKS,LEXINGTON AVENUE,high income,Caf̩/Coffee/Tea,11,A
STARBUCKS,LEXINGTON AVENUE,high income,Caf̩/Coffee/Tea,11,A
STARBUCKS,LEXINGTON AVENUE,high income,Caf̩/Coffee/Tea,11,A
STARBUCKS,LEXINGTON AVENUE,high income,Caf̩/Coffee/Tea,11,A
STARBUCKS,LEXINGTON AVENUE,high income,Caf̩/Coffee/Tea,11,A
STARBUCKS,LEXINGTON AVENUE,high income,Caf̩/Coffee/Tea,11,A
STARBUCKS,LEXINGTON AVENUE,high income,Caf̩/Coffee/Tea,11,A
STARBUCKS,LEXINGTON AVENUE,high income,Caf̩/Coffee/Tea,11,A
STARBUCKS,LEXINGTON AVENUE,high income,Caf̩/Coffee/Tea,11,A
STARBUCKS,LEXINGTON AVENUE,high income,Caf̩/Coffee/Tea,11,A
STARBUCKS,LEXINGTON AVENUE,high income,Caf̩/Coffee/Tea,11,A
STARBUCKS,LEXINGTON AVENUE,high income,Caf̩/Coffee/Tea,11,A
STARBUCKS,LEXINGTON AVENUE,high income,Caf̩/Coffee/Tea,11,A
STARBUCKS,LEXINGTON AVENUE,high income,Caf̩/Coffee/Tea,11,A
STARBUCKS,LEXINGTON AVENUE,high income,Caf̩/Coffee/Tea,11,A
STARBUCKS,LEXINGTON AVENUE,high income,Caf̩/Coffee/Tea,11,A
STARBUCKS,LEXINGTON AVENUE,high income,Caf̩/Coffee/Tea,11,A
STARBUCKS,LEXINGTON AVENUE,high income,Caf̩/Coffee/Tea,11,A
STARBUCKS,LEXINGTON AVENUE,high income,Caf̩/Coffee/Tea,11,A
STARBUCKS,LEXINGTON AVENUE,high income,Caf̩/Coffee/Tea,11,A
STARBUCKS,LEXINGTON AVENUE,high income,Caf̩/Coffee/Tea,11,A
STARBUCKS,LEXINGTON AVENUE,high income,Caf̩/Coffee/Tea,11,A
STARBUCKS,LEXINGTON AVENUE,high income,Caf̩/Coffee/Tea,8,A
STARBUCKS,LEXINGTON AVENUE,high income,Caf̩/Coffee/Tea,8,A
STARBUCKS,LEXINGTON AVENUE,high income,Caf̩/Coffee/Tea,8,A
STARBUCKS,LEXINGTON AVENUE,high income,Caf̩/Coffee/Tea,8,A
STARBUCKS,LEXINGTON AVENUE,high income,Caf̩/Coffee/Tea,8,A
STARBUCKS,LEXINGTON AVENUE,high income,Caf̩/Coffee/Tea,8,A
STARBUCKS,LEXINGTON AVENUE,high income,Caf̩/Coffee/Tea,8,A
STARBUCKS,LEXINGTON AVENUE,high income,Caf̩/Coffee/Tea,8,A
STARBUCKS,LEXINGTON AVENUE,high income,Caf̩/Coffee/Tea,8,A
STARBUCKS,LEXINGTON AVENUE,high income,Caf̩/Coffee/Tea,8,A
STARBUCKS,LEXINGTON AVENUE,high income,Caf̩/Coffee/Tea,8,A
STARBUCKS,LEXINGTON AVENUE,high income,Caf̩/Coffee/Tea,8,A
STARBUCKS,LEXINGTON AVENUE,high income,Caf̩/Coffee/Tea,9,A
STARBUCKS,LEXINGTON AVENUE,high income,Caf̩/Coffee/Tea,9,A
STARBUCKS,LEXINGTON AVENUE,high income,Caf̩/Coffee/Tea,9,A
STARBUCKS,LEXINGTON AVENUE,high income,Caf̩/Coffee/Tea,9,A
STARBUCKS,LEXINGTON AVENUE,high income,Caf̩/Coffee/Tea,9,A
STARBUCKS,LEXINGTON AVENUE,high income,Caf̩/Coffee/Tea,9,A
STARBUCKS,LEXINGTON AVENUE,high income,Caf̩/Coffee/Tea,9,A
STARBUCKS,LEXINGTON AVENUE,high income,Caf̩/Coffee/Tea,9,A
STARBUCKS,LEXINGTON AVENUE,high income,Caf̩/Coffee/Tea,9,A
STARBUCKS,LEXINGTON AVENUE,high income,Caf̩/Coffee/Tea,9,A
STARBUCKS,LEXINGTON AVENUE,high income,Caf̩/Coffee/Tea,9,A
STARBUCKS,LEXINGTON AVENUE,high income,Caf̩/Coffee/Tea,9,A
STARBUCKS,LEXINGTON AVENUE,high income,Caf̩/Coffee/Tea,2,A
STARBUCKS,LEXINGTON AVENUE,high income,Caf̩/Coffee/Tea,2,A
STARBUCKS,LEXINGTON AVENUE,high income,Caf̩/Coffee/Tea,2,A
STARBUCKS,LEXINGTON AVENUE,high income,Caf̩/Coffee/Tea,2,A
STARBUCKS,LEXINGTON AVENUE,high income,Caf̩/Coffee/Tea,2,A
STARBUCKS,LEXINGTON AVENUE,high income,Caf̩/Coffee/Tea,2,A
STARBUCKS,LEXINGTON AVENUE,high income,Caf̩/Coffee/Tea,2,A
STARBUCKS,LEXINGTON AVENUE,high income,Caf̩/Coffee/Tea,2,A
STARBUCKS,LEXINGTON AVENUE,high income,Caf̩/Coffee/Tea,2,A
STARBUCKS,LEXINGTON AVENUE,high income,Caf̩/Coffee/Tea,2,A
STARBUCKS,LEXINGTON AVENUE,high income,Caf̩/Coffee/Tea,2,A
STARBUCKS,LEXINGTON AVENUE,high income,Caf̩/Coffee/Tea,2,A
STARBUCKS,MADISON AVENUE,high income,Caf̩/Coffee/Tea,9,A
STARBUCKS,MADISON AVENUE,high income,Caf̩/Coffee/Tea,9,A
STARBUCKS,MADISON AVENUE,high income,Caf̩/Coffee/Tea,9,A
STARBUCKS,MADISON AVENUE,high income,Caf̩/Coffee/Tea,9,A
STARBUCKS,MADISON AVENUE,high income,Caf̩/Coffee/Tea,9,A
STARBUCKS,MADISON AVENUE,high income,Caf̩/Coffee/Tea,9,A
STARBUCKS,MADISON AVENUE,high income,Caf̩/Coffee/Tea,9,A
STARBUCKS,MADISON AVENUE,high income,Caf̩/Coffee/Tea,9,A
STARBUCKS,MADISON AVENUE,high income,Caf̩/Coffee/Tea,9,A
STARBUCKS,MADISON AVENUE,high income,Caf̩/Coffee/Tea,9,A
STARBUCKS,MADISON AVENUE,high income,Caf̩/Coffee/Tea,9,A
STARBUCKS,MADISON AVENUE,high income,Caf̩/Coffee/Tea,9,A
STARBUCKS,MADISON AVENUE,high income,Caf̩/Coffee/Tea,2,A
STARBUCKS,MADISON AVENUE,high income,Caf̩/Coffee/Tea,2,A
STARBUCKS,MADISON AVENUE,high income,Caf̩/Coffee/Tea,2,A
STARBUCKS,MADISON AVENUE,high income,Caf̩/Coffee/Tea,2,A
STARBUCKS,MADISON AVENUE,high income,Caf̩/Coffee/Tea,2,A
STARBUCKS,MADISON AVENUE,high income,Caf̩/Coffee/Tea,2,A
STARBUCKS,MADISON AVENUE,high income,Caf̩/Coffee/Tea,2,A
STARBUCKS,MADISON AVENUE,high income,Caf̩/Coffee/Tea,2,A
STARBUCKS,MADISON AVENUE,high income,Caf̩/Coffee/Tea,2,A
STARBUCKS,MADISON AVENUE,high income,Caf̩/Coffee/Tea,2,A
STARBUCKS,MADISON AVENUE,high income,Caf̩/Coffee/Tea,2,A
STARBUCKS,MADISON AVENUE,high income,Caf̩/Coffee/Tea,2,A
STARBUCKS,MADISON AVENUE,high income,Caf̩/Coffee/Tea,2,A
STARBUCKS,MADISON AVENUE,high income,Caf̩/Coffee/Tea,2,A
STARBUCKS,MADISON AVENUE,high income,Caf̩/Coffee/Tea,2,A
STARBUCKS,MADISON AVENUE,high income,Caf̩/Coffee/Tea,2,A
STARBUCKS,MADISON AVENUE,high income,Caf̩/Coffee/Tea,2,A
STARBUCKS,MADISON AVENUE,high income,Caf̩/Coffee/Tea,2,A
STARBUCKS,MADISON AVENUE,high income,Caf̩/Coffee/Tea,10,A
STARBUCKS,MADISON AVENUE,high income,Caf̩/Coffee/Tea,10,A
STARBUCKS,MADISON AVENUE,high income,Caf̩/Coffee/Tea,10,A
STARBUCKS,MADISON AVENUE,high income,Caf̩/Coffee/Tea,10,A
STARBUCKS,MADISON AVENUE,high income,Caf̩/Coffee/Tea,10,A
STARBUCKS,MADISON AVENUE,high income,Caf̩/Coffee/Tea,10,A
STARBUCKS,MADISON AVENUE,high income,Caf̩/Coffee/Tea,9,A
STARBUCKS,MADISON AVENUE,high income,Caf̩/Coffee/Tea,9,A
STARBUCKS,MADISON AVENUE,high income,Caf̩/Coffee/Tea,9,A
WING WAGON,FLATBUSH AVENUE,medium income,American,12,A
WING WAGON,FLATBUSH AVENUE,medium income,American,12,A
STARBUCKS,MADISON AVENUE,high income,Caf̩/Coffee/Tea,9,A
STARBUCKS,MADISON AVENUE,high income,Caf̩/Coffee/Tea,9,A
STARBUCKS,MADISON AVENUE,high income,Caf̩/Coffee/Tea,9,A
WING WAGON,FLATBUSH AVENUE,medium income,American,12,A
WING WAGON,FLATBUSH AVENUE,medium income,American,12,A
STARBUCKS,MADISON AVENUE,high income,Caf̩/Coffee/Tea,9,A
WING WAGON,FLATBUSH AVENUE,medium income,American,7,A
WING WAGON,FLATBUSH AVENUE,medium income,American,7,A
STARBUCKS,MADISON AVENUE,high income,Caf̩/Coffee/Tea,9,A
WING WAGON,FLATBUSH AVENUE,medium income,American,12,A
WING WAGON,FLATBUSH AVENUE,medium income,American,12,A
STARBUCKS,MADISON AVENUE,high income,Caf̩/Coffee/Tea,9,A
WING WAGON,FLATBUSH AVENUE,medium income,American,2,A
WING WAGON,FLATBUSH AVENUE,medium income,American,2,A
STARBUCKS,MADISON AVENUE,high income,Caf̩/Coffee/Tea,9,A
STARBUCKS,MADISON AVENUE,high income,Caf̩/Coffee/Tea,9,A
STARBUCKS,MADISON AVENUE,high income,Caf̩/Coffee/Tea,9,A
STARBUCKS,MADISON AVENUE,high income,Caf̩/Coffee/Tea,6,A
STARBUCKS,MADISON AVENUE,high income,Caf̩/Coffee/Tea,6,A
STARBUCKS,MADISON AVENUE,high income,Caf̩/Coffee/Tea,6,A
STARBUCKS,MADISON AVENUE,high income,Caf̩/Coffee/Tea,6,A
STARBUCKS,MADISON AVENUE,high income,Caf̩/Coffee/Tea,6,A
WING WAH RESTAURANT,METROPOLITAN AVENUE,medium income,Chinese,10,A
WING WAH RESTAURANT,METROPOLITAN AVENUE,medium income,Chinese,10,A
STARBUCKS,MADISON AVENUE,high income,Caf̩/Coffee/Tea,6,A
STARBUCKS,MADISON AVENUE,high income,Caf̩/Coffee/Tea,7,A
WING WAH RESTAURANT,METROPOLITAN AVENUE,medium income,Chinese,12,A
WING WAH RESTAURANT,METROPOLITAN AVENUE,medium income,Chinese,12,A
WING WAH RESTAURANT,METROPOLITAN AVENUE,medium income,Chinese,12,A
WING WAH RESTAURANT,METROPOLITAN AVENUE,medium income,Chinese,12,A
STARBUCKS,MADISON AVENUE,high income,Caf̩/Coffee/Tea,7,A
WING WAH RESTAURANT,METROPOLITAN AVENUE,medium income,Chinese,12,A
WING WAH RESTAURANT,METROPOLITAN AVENUE,medium income,Chinese,12,A
STARBUCKS,MADISON AVENUE,high income,Caf̩/Coffee/Tea,7,A
STARBUCKS,MADISON AVENUE,high income,Caf̩/Coffee/Tea,7,A
STARBUCKS,MADISON AVENUE,high income,Caf̩/Coffee/Tea,7,A
STARBUCKS,MADISON AVENUE,high income,Caf̩/Coffee/Tea,7,A
STARBUCKS,MADISON AVENUE,high income,Caf̩/Coffee/Tea,5,A
STARBUCKS,MADISON AVENUE,high income,Caf̩/Coffee/Tea,5,A
STARBUCKS,MADISON AVENUE,high income,Caf̩/Coffee/Tea,5,A
STARBUCKS,MADISON AVENUE,high income,Caf̩/Coffee/Tea,5,A
STARBUCKS,MADISON AVENUE,high income,Caf̩/Coffee/Tea,5,A
STARBUCKS,MADISON AVENUE,high income,Caf̩/Coffee/Tea,5,A
STARBUCKS,MADISON AVENUE,high income,Caf̩/Coffee/Tea,2,A
